selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
9.2,2018,32000,24.3,1248,88.5,4,1,0,0,0,1,1,0
14,2018,26867,14.28,1798,138.03,4,0,0,0,1,0,1,0
6.53,2018,39000,18.6,1197,81.83,4,0,0,0,1,1,1,0
6.5,2017,14000,15.85,1499,110.4,5,0,0,0,1,1,1,0
3.25,2012,75000,20.4,1248,92,10,1,0,0,0,1,1,0
5.81,2017,15000,18.9,1197,81.86,5,0,0,0,1,0,1,0
5.85,2014,38000,16.02,1373,93.7,8,0,0,0,1,1,0,1
1.65,2009,15000,20.36,1197,78.9,13,0,0,0,1,1,1,0
3.11,2012,50000,20.36,1197,78.9,10,0,0,0,1,1,1,0
6.55,2017,32000,20.14,1498,88.7,5,1,0,0,0,1,1,0
0.4,2001,74000,16.8,1405,68,21,1,0,0,0,1,1,0
9.75,2018,43000,24.3,1248,88.5,4,1,0,0,0,0,1,0
3.85,2012,76000,21.9,1396,88.76,10,1,0,0,0,1,1,0
1.58,2007,78295,15,1586,104.68,15,0,0,0,1,1,1,0
3.4,2012,82000,21.64,1461,84.8,10,1,0,0,0,1,1,0
4.5,2015,52550,16.1,1476.327401,5,7,0,0,0,1,1,1,0
2.6,2010,60000,15,1586,104.68,12,0,0,0,1,1,1,0
20.9025,2018,12000,17.9,2143,167.6,4,1,0,0,0,0,1,0
7.45,2016,33000,16.05,1499,110.4,6,0,0,0,1,0,1,0
6.9,2011,29000,17.67,1968,138.08,11,1,0,0,0,1,1,0
7.95,2018,20000,17.4,1197,81.86,4,0,0,0,1,0,1,0
6.75,2018,4700,21.01,1197,81.8,4,0,0,0,1,1,1,0
6.5,2016,35000,17.19,1197,81.86,6,0,0,0,1,1,1,0
6,2012,120000,15.1,2179,140,10,1,0,0,0,1,0,1
6.75,2012,48000,11.7,2354,177.6,10,0,0,0,1,0,1,0
3.15,2016,20000,23.95,998,67.05,6,0,0,0,1,1,1,0
2.41,2010,57856,18.06,1198,75,12,0,0,0,1,1,1,0
5.25,2015,60000,13.58,2499,72.4,7,1,0,0,0,1,0,1
4.1,2010,72000,16.2,1493,110,12,1,0,0,0,1,1,0
5.5,2017,30000,17,1198,73.75,5,0,0,0,1,1,1,0
17.5,2014,29000,23.8,1998,112,8,1,0,0,0,0,1,0
6.5,2015,67927,20.73,1373,91.1,7,0,0,0,1,1,1,0
7.1,2019,34900,18.6,1197,81.83,3,0,0,0,1,1,1,0
4.2,2016,8041,19.1,1197,82,6,0,0,0,1,1,1,0
6.51,2016,125000,22.77,1498,98.59,6,1,0,0,0,1,1,0
20.9025,2017,79000,10.91,3198,197,5,1,0,0,0,0,0,1
6,2017,15000,21.4,1197,83.1,5,0,0,0,1,1,1,0
17,2018,25000,16,1368,160,4,0,0,0,1,0,1,0
5.4,2014,65000,20.73,1373,91.1,8,0,0,0,1,1,1,0
3.25,2016,120000,19,1197,85.8,6,0,0,0,0,1,1,0
5.1,2014,47900,15,1396,98.6,8,0,0,0,1,0,1,0
12.8,2013,56000,17.05,1995,184,9,1,0,0,0,0,1,0
8,2012,120000,12.8,2494,102,10,1,0,0,0,1,0,1
3.5,2014,61000,20.51,998,67.04,8,0,0,0,1,1,1,0
10.75,2011,175000,11.5,2982,171,11,1,0,0,0,1,0,1
2.4,2015,70000,22.74,796,47.3,7,0,0,0,1,1,1,0
8.75,2019,4000,15,1396,100,3,0,0,0,1,0,1,0
8,2017,60000,16.5,1493,70,5,1,0,0,0,1,0,1
3.71,2018,5917,23.95,998,67.05,4,0,0,0,1,1,1,0
1.8,2011,36000,15.7,1390,75,11,0,0,0,1,1,1,0
4.79,2011,56468,13.14,1798,157.8,11,0,0,0,1,1,1,0
3.25,2011,64000,16.1,1476.327401,5,11,0,0,0,1,1,1,0
2.75,2013,50575,22,814,55,9,0,0,0,1,1,1,0
5.85,2017,41280,17,1197,80,5,0,0,0,1,1,1,0
4.59,2014,49000,18.9,1197,82,8,0,0,0,1,1,1,0
8.85,2017,58000,25.5,1498,98.6,5,1,0,0,0,1,1,0
7.85,2014,57000,19.5,1582,126.24,8,1,0,0,0,0,1,0
1.84,2015,29000,23.9,624,37.48,7,0,0,0,1,1,0,0
15,2013,55000,18.48,1995,177,9,1,0,0,0,0,1,0
7.5,2017,24000,22.54,1396,88.73,5,1,0,0,0,1,1,0
20.9025,2019,27000,17.9,2143,136,3,1,0,0,0,0,1,0
7.07,2015,50000,20.77,1248,88.76,7,1,0,0,0,1,0,1
5.6,2016,80000,18.49,1493,100,6,1,0,0,0,1,0,1
0.4,2005,40000,13.5,1405,5,17,1,0,0,0,1,1,0
5.95,2014,51890,17.5,1373,80.46,8,0,0,0,0,1,0,1
1.95,2007,58641,17.7,1497,78,15,0,0,0,1,1,1,0
5,2017,70000,22.95,1248,74,5,1,0,0,0,1,1,0
9.5,2013,117000,12.99,2494,100,9,1,0,0,0,1,0,1
7.95,2017,25000,19.12,1373,91.1,5,0,0,0,1,0,1,0
2.5,2011,70000,18.3,1197,5,11,0,0,0,1,1,1,0
6.15,2017,20000,18.9,1197,82,5,0,0,0,1,1,1,0
20.9025,2017,24323,14.84,2143,167.62,5,1,0,0,0,0,1,0
7.31,2018,21000,21.01,1197,81.8,4,0,0,0,1,1,1,0
4.75,2013,67000,15.6,1497,116.3,9,0,0,0,1,0,1,0
3.25,2016,7000,22.3,799,53.26,6,0,0,0,1,1,1,0
4,2018,42000,23.01,999,67,4,0,0,0,1,1,1,0
3.99,2011,58000,17.1,1591,121.3,11,0,0,0,1,1,1,0
5.75,2016,71000,21.64,1461,84.8,6,1,0,0,0,1,1,0
7.85,2017,31400,28.09,1248,88.5,5,1,0,0,0,1,1,0
11.25,2017,35000,19.67,1582,126.2,5,1,0,0,0,1,1,0
4.99,2013,56260,18.88,999,123.37,9,0,0,0,1,1,1,0
1.1,2007,115000,21.79,998,67.05,15,0,0,0,1,1,1,0
2.95,2013,34579,20.36,1197,78.9,9,0,0,0,1,1,1,0
1.85,2010,49000,15.7,1172,67,12,0,0,0,1,1,1,0
6.65,2015,27000,16.93,1197,103.2,7,0,0,0,1,0,1,0
14.45,2018,7000,14.28,1798,138.03,4,0,0,0,1,0,1,0
10,2010,70000,10.93,2497,204,12,0,0,0,1,0,1,0
6.9,2017,20000,18.6,1197,81.83,5,0,0,0,1,1,1,0
1.45,2008,50000,19.7,796,46.3,14,0,0,0,1,1,1,0
3.75,2011,59526,20.54,1598,103.6,11,1,0,0,0,1,1,0
4.4,2016,76000,23.2,1248,73.94,6,1,0,0,0,1,1,0
7.65,2018,25000,20.65,1462,103.25,4,0,0,0,1,1,1,0
6.5,2015,62248,13.6,2523,63,7,1,0,0,0,1,0,1
7.55,2016,67518,28.09,1248,88.5,6,1,0,0,0,1,1,0
6.75,2014,54000,22.8,1373,80.9,8,0,0,0,0,1,0,1
10.25,2014,92965,12.99,2494,100.57,8,1,0,0,0,1,0,1
2.49,2015,22211,19.02,1198,67.05,7,0,0,0,1,1,1,0
7.25,2012,255000,12.8,2494,102,10,1,0,0,0,1,0,1
5,2014,47000,22.9,1248,74,8,1,0,0,0,1,1,0
2.5,2008,57000,13.9,1799,130.2,14,0,0,0,1,0,1,0
3.71,2017,8560,24.04,999,67,5,0,0,0,1,0,1,0
7.2,2017,72000,26.59,1248,74,5,1,0,0,0,1,1,0
4.25,2015,39983,21.79,998,67.05,7,0,0,0,1,1,1,0
4.25,2015,78000,18.9,1197,82,7,0,0,0,1,1,1,0
3,2010,220000,14,2179,120,12,1,0,0,0,1,0,1
10.95,2020,6000,23,1498,98.96,2,1,0,0,0,1,1,0
8.45,2016,32000,18,1497,117.3,6,0,0,0,1,0,1,0
9.75,2015,81000,19.67,1582,126.2,7,1,0,0,0,1,1,0
4.11,2012,24000,24.12,1197,88.5,10,0,0,0,1,0,1,0
3.96,2013,64000,25.8,1498,98.6,9,1,0,0,0,1,1,0
7.5,2018,22000,21.4,1197,83.1,4,0,0,0,1,1,1,0
5.95,2013,70000,12.8,2354,177.6,9,0,0,0,1,1,1,0
4.1,2014,80000,16.78,1496,88.73,8,0,0,0,1,1,1,0
2.82,2011,48971,20,1399,68,11,1,0,0,0,1,1,0
4.5,2015,40000,20.51,998,67.04,7,0,0,0,1,0,1,0
16.5,2017,89200,16,2179,140,5,1,0,0,0,0,0,1
4.81,2016,7623,19.4,1198,86.8,6,0,0,0,1,1,1,0
4.9,2017,16000,18.9,1197,82,5,0,0,0,1,1,1,0
6.5,2014,44406,18.88,999,123.24,8,0,0,0,1,1,1,0
2.5,2010,25000,13.6,2523,63,12,1,0,0,0,1,0,1
3.5,2016,15000,19.44,1198,67,6,0,0,0,1,1,0,1
7,2017,27266,18.6,1197,81.83,5,0,0,0,1,1,1,0
3.5,2010,60893,11.57,2179,138.1,12,1,0,0,0,1,0,1
5.5,2017,50000,17.8,1198,86.7,5,0,0,0,1,1,1,0
2.5,2008,120000,17.8,1248,75,14,1,0,0,0,1,1,0
4.75,2014,50000,20.85,1197,83.14,8,0,0,0,1,1,1,0
10.75,2013,73000,14.84,2143,170,9,1,0,0,0,0,1,0
9.95,2014,86000,12.8,2494,102,8,1,0,0,0,1,0,1
2.71,2017,20000,22.5,999,67,5,0,0,0,1,1,1,0
2.55,2012,62000,19.81,1086,68.05,10,0,0,0,1,1,1,0
5.5,2014,120000,24.5,1498,98.6,8,1,0,0,0,1,0,1
8.55,2018,36352,19.34,1462,103,4,0,0,0,1,1,0,1
20.9025,2018,12000,15.17,1968,181,4,1,0,0,0,0,1,0
7.5,2016,25000,15.4,1497,117.3,6,0,0,0,1,1,0,1
6.85,2015,48000,26.21,1248,88.5,7,1,0,0,0,1,1,0
4.75,2013,78278,22.9,1248,74,9,1,0,0,0,1,1,0
4.5,2015,100000,20.14,1498,88.8,7,1,0,0,0,1,1,0
16.5,2016,53380,13.68,2393,147.51,6,1,0,0,0,0,0,1
5.25,2018,60204,24.7,1047,69,4,1,0,0,0,1,1,0
7.2,2016,68000,22.54,1396,88.73,6,1,0,0,0,1,1,0
2.4,2010,75008,18.9,998,67.1,12,0,0,0,1,1,1,0
9.4,2018,29000,23,1498,98.96,4,1,0,0,0,1,1,0
7.75,2016,83000,24.8,1396,88.7,6,1,0,0,0,1,1,0
12.75,2015,114000,12.99,2494,100.6,7,1,0,0,0,1,0,1
3.6,2013,42000,16.95,1197,78.9,9,0,0,0,1,0,1,0
2.65,2011,71000,21.1,1248,73.9,11,1,0,0,0,1,1,0
11.55,2015,117000,12.99,2494,100.6,7,1,0,0,0,1,0,1
4.49,2009,61205,13.7,1798,157.75,13,0,0,0,1,0,1,0
4.6,2012,87000,23,1396,90,10,1,0,0,0,1,1,0
3,2009,90000,14,2498,112,13,1,0,0,0,1,0,1
5.15,2015,52000,24.4,1120,71.01,7,1,0,0,0,1,1,0
6.95,2016,49661,21.66,1498,103.52,6,1,0,0,0,0,1,0
3.75,2013,20000,16.95,1197,78.9,9,0,0,0,1,0,1,0
2.85,2014,56332,23.95,998,67.05,8,0,0,0,1,1,1,0
12.25,2018,46000,17.6,2179,153.86,4,1,0,0,0,1,0,1
4.1,2013,37000,18.6,1197,85.8,9,0,0,0,1,1,1,0
8.21,2019,7000,19,1199,88.7,3,0,0,0,1,0,1,0
5.1,2016,40000,18.9,1197,82,6,0,0,0,1,1,1,0
2,2011,570000,15.6,1196,70,11,0,0,0,1,1,1,0
10.25,2017,61000,15.4,1997,120,5,1,0,0,0,1,0,1
5.5,2016,95000,21.4,1197,83.1,6,0,0,0,1,1,1,0
15.5,2018,18000,14.62,1999,149.92,4,0,0,0,1,0,1,0
6.79,2015,67181,26.21,1248,88.5,7,1,0,0,0,1,1,0
5.45,2014,120000,13.24,1598,102.57,8,0,0,0,1,1,1,0
2.75,2010,84768,17,1497,118,12,0,0,0,1,1,1,0
1.85,2010,28563,19,998,66.1,12,0,0,0,1,1,1,0
4.22,2015,36000,31.79,998,58.2,7,0,0,0,0,1,1,0
0.89,2008,39000,16,995,59,14,0,0,1,0,1,1,0
9.75,2016,49490,15.4,2179,120,6,1,0,0,0,1,0,1
7.9,2017,33072,26.08,1462,91.19,5,0,0,0,0,1,0,1
6.99,2015,92457,20.77,1248,88.8,7,1,0,0,0,1,0,1
5,2017,44000,21.66,1498,108.62,5,1,0,0,0,1,1,0
6.9,2014,114000,15.1,2179,140,8,1,0,0,0,1,0,1
6.62,2015,56606,17.21,1197,103.6,7,0,0,0,1,0,1,0
4.85,2013,57800,17.1,1591,121.3,9,0,0,0,1,1,1,0
5.2,2014,70000,26,1498,98.6,8,1,0,0,0,1,1,0
4.25,2014,35000,18.9,1197,82,8,0,0,0,1,1,1,0
2.4,2012,110000,21.02,1248,88.76,10,1,0,0,0,1,1,0
7,2015,25000,20.73,1373,91.1,7,0,0,0,1,1,1,0
18.9,2019,10000,14.62,1999,149.92,3,0,0,0,1,0,1,0
7,2018,16348,21.4,1197,83.1,4,0,0,0,1,1,1,0
3.49,2013,55853,33.54,998,67.04,9,0,0,0,0,1,1,0
7.45,2017,21000,21.4,1197,83.1,5,0,0,0,1,0,1,0
5.35,2011,44275,13.7,1798,157.75,11,0,0,0,1,0,1,0
3.5,2013,58288,26.2,998,58.2,9,0,0,0,0,1,1,0
5,2018,79814,18.15,1198,82,4,0,0,0,1,1,0,1
20.9025,2016,27000,14.69,2993,258,6,1,0,0,0,0,1,0
7.5,2013,80000,14.5,1797,147.5,9,0,0,0,1,0,1,0
10.5,2019,38000,22.1,1396,88.7,3,1,0,0,0,1,1,0
16.99,2014,25000,18.88,1995,184,8,1,0,0,0,0,1,0
4.95,2014,67800,28.4,1248,74,8,1,0,0,0,1,1,0
2.2,2010,49000,18.9,998,67.1,12,0,0,0,1,1,1,0
7.54,2016,36070,16.8,1497,116.3,6,0,0,0,1,1,1,0
6.2,2015,46253,23.65,1248,88.5,7,1,0,0,0,1,1,0
2.49,2012,55500,15.6,1196,70,10,0,0,0,1,1,1,0
3.25,2013,58388,23.03,1396,69,9,1,0,0,0,1,1,0
6.75,2016,48000,21.66,1498,103.52,6,1,0,0,0,0,1,0
5.78,2016,35000,18.6,1197,81.83,6,0,0,0,1,1,1,0
8.45,2017,12000,17.5,1373,80.46,5,0,0,0,0,1,0,1
3.1,2017,23000,22.7,799,53.64,5,0,0,0,1,1,1,0
11.25,2017,49000,13,1591,121.3,5,0,0,0,1,0,1,0
5,2016,190000,24.4,1120,71,6,1,0,0,0,1,1,0
7.55,2016,61000,21.9,1498,98.6,6,1,0,0,0,1,0,1
1.45,2009,55274,19.7,796,46.3,13,0,0,0,1,1,1,0
1.35,2008,60000,17.8,1086,63,14,0,0,0,1,1,1,0
2.9,2011,85250,21.1,1197,85.8,11,0,0,0,1,1,1,0
3.99,2010,64400,13.7,1798,157.75,12,0,0,0,1,0,1,0
6.5,2016,100000,27.39,1248,74,6,1,0,0,0,1,1,0
5.85,2017,73000,17.8,1248,5,5,1,0,0,0,1,1,0
4.75,2014,94000,19.1,1197,85.8,8,0,0,0,1,1,1,0
4,2012,80000,19.1,1197,85.8,10,0,0,0,1,1,1,0
4.75,2015,59123,18,1198,86.7,7,0,0,0,1,1,1,0
3.7,2012,62000,16.09,1598,103.2,10,0,0,0,1,1,1,0
4.35,2013,56694,19.1,1197,85.8,9,0,0,0,1,1,1,0
5.75,2018,25000,21.4,1197,83.1,4,0,0,0,1,1,1,0
5,2012,78000,17.1,1591,121.3,10,0,0,0,1,1,1,0
7.5,2016,13321,17.8,1497,117.3,6,0,0,0,1,1,1,0
10.5,2013,77000,19.27,2143,167.62,9,1,0,0,0,0,1,0
20.9025,2010,120000,12.35,2179,187.74,12,1,0,0,0,0,1,0
4.25,2013,70000,21.9,1396,88.76,9,1,0,0,0,1,1,0
2.5,2010,90000,18.8,1248,90,12,1,0,0,0,1,1,0
5.75,2015,59769,19.56,1197,81.8,7,0,0,0,1,0,1,0
2.25,2016,17000,21.9,624,37.48,6,0,0,0,1,0,0,0
8,2019,23000,15.96,2523,62.1,3,1,0,0,0,1,0,1
7.75,2018,48000,22.54,1396,88.73,4,1,0,0,0,1,1,0
2.3,2013,70000,20.2,998,67.1,9,0,0,0,1,1,1,0
2.95,2012,41650,20,1399,68,10,1,0,0,0,1,1,0
3.14,2017,10617,24.7,796,47.3,5,0,0,0,1,1,1,0
3.99,2014,56000,25.8,1498,98.6,8,1,0,0,0,1,1,0
3.23,2017,9122,24.7,796,47.3,5,0,0,0,1,1,1,0
2.9,2015,90000,22.1,1248,74,7,1,0,0,0,1,1,0
4.85,2014,100000,22.9,1248,74,8,1,0,0,0,1,1,0
6.5,2016,54000,23,1396,90,6,1,0,0,0,1,1,0
7.35,2017,85000,24.3,1248,88.5,5,1,0,0,0,1,1,0
5.1,2015,120000,25.01,1498,89.75,7,1,0,0,0,1,1,0
3.15,2016,51000,21.74,999,67,6,0,0,0,1,1,1,0
7.85,2014,103000,15.1,2179,140,8,1,0,0,0,1,0,1
6.75,2017,40174,21.4,1197,83.1,5,0,0,0,1,1,1,0
0.95,2005,90000,17.3,993,60,17,0,0,0,1,1,1,0
8.7,2017,70000,18,1497,117.6,5,0,0,0,1,0,1,0
3.75,2016,70000,23.1,998,67.04,6,0,0,0,1,1,1,0
16.3,2019,6231,13.96,1451,141,3,0,0,0,1,0,1,0
2.55,2011,56767,20.86,1199,73.9,11,1,0,0,0,1,1,0
7.95,2017,56244,22.54,1396,88.73,5,1,0,0,0,1,1,0
11,2018,35000,24.3,1248,88.5,4,1,0,0,0,0,1,0
7.8,2016,58237,18.49,1493,100,6,1,0,0,0,1,0,1
13.4,2017,68000,17.6,1582,126.2,5,1,0,0,0,0,1,0
15,2016,40000,13.68,2393,147.8,6,1,0,0,0,1,0,1
3.75,2015,58479,17.97,1498,99.6,7,0,0,0,1,0,1,0
3.75,2010,82000,13.7,1798,157.75,12,0,0,0,1,0,1,0
3.75,2013,110000,22.07,1199,73.9,9,1,0,0,0,1,1,0
5.5,2018,9522,21.63,998,67.05,4,0,0,0,1,0,1,0
4.1,2013,70000,20.5,1598,103.5,9,1,0,0,0,1,1,0
2.5,2011,78760,15.5,1586,103.3,11,0,0,0,1,1,1,0
4.55,2018,22000,21.63,998,67.05,4,0,0,0,1,1,1,0
3.25,2011,69000,16.09,1598,103.2,11,0,0,0,1,1,1,0
20.9025,2017,35000,12,1991,181.03,5,0,0,0,1,0,1,0
6.51,2013,112087,19.5,1582,126.24,9,1,0,0,0,0,1,0
1.75,2011,78338,16.2,1172,68,11,0,0,0,1,1,1,0
4.85,2015,38000,18.9,1197,82,7,0,0,0,1,1,1,0
3.8,2013,54000,25.8,1498,98.6,9,1,0,0,0,1,1,0
9.51,2018,30000,22.15,1498,108.6,4,1,0,0,0,0,1,0
5.8,2016,72000,21.66,1498,103.52,6,1,0,0,0,0,1,0
8.75,2017,35000,24.52,1248,88.5,5,1,0,0,0,1,0,1
8.19,2018,49000,17.5,1373,80.46,4,0,0,0,0,1,0,1
3.45,2018,17000,24.7,796,47.3,4,0,0,0,1,1,1,0
8.45,2017,32000,24.3,1248,88.5,5,1,0,0,0,1,1,0
5.15,2015,43251,25.8,1498,98.6,7,1,0,0,0,1,1,0
6.15,2015,45000,19.3,1248,73.9,7,1,0,0,0,1,1,0
5.71,2015,25000,18.6,1197,81.83,7,0,0,0,1,1,1,0
4.95,2012,115721,22.32,1582,126.32,10,1,0,0,0,1,1,0
4.5,2013,64800,16.8,1497,116.4,9,0,0,0,1,1,1,0
2,2015,120000,19,1197,85.8,7,0,0,0,1,1,1,0
4.25,2016,50000,20.51,998,67,6,0,0,0,1,0,1,0
4.25,2013,20000,18.5,1197,82.85,9,0,0,0,1,1,1,0
6.99,2015,52000,17.21,1197,103.6,7,0,0,0,1,0,1,0
2.25,2011,48100,19,998,66.1,11,0,0,0,1,1,1,0
5.9,2013,76000,16.02,1373,93.7,9,0,0,0,1,1,0,1
3.65,2010,91000,13.5,2179,115,12,1,0,0,0,1,1,0
1.8,2008,100000,17.8,1399,68,14,1,0,0,0,1,1,0
3.3,2016,150000,23.4,1248,74,6,1,0,0,0,1,1,0
11.75,2015,106000,12.99,2494,100.6,7,1,0,0,0,1,0,1
7,2018,40000,27.39,1248,74,4,1,0,0,0,1,1,0
3.65,2013,42020,20.36,1197,78.9,9,0,0,0,1,1,1,0
20.9025,2015,35500,15.26,2143,203.2,7,1,0,0,0,0,1,0
5.9,2015,72000,25.8,1498,98.6,7,1,0,0,0,1,1,0
5.25,2012,90000,21.43,1364,138,10,1,0,0,0,1,1,0
8,2011,88000,14.66,2199,194.3,11,1,0,0,0,1,0,1
8.25,2018,37000,19.34,1462,103,4,0,0,0,1,1,0,1
8.25,2016,44560,23.65,1248,88.5,6,1,0,0,0,1,1,0
10.21,2013,135000,12.8,2494,102,9,1,0,0,0,1,0,1
7.5,2017,41000,18.19,1197,103.5,5,0,0,0,1,0,1,0
3.85,2015,85000,24,1120,70,7,1,0,0,0,1,1,0
5.15,2013,79000,23.59,1364,67.04,9,1,0,0,0,1,1,0
6.5,2015,60000,22.77,1498,98.59,7,1,0,0,0,1,1,0
5,2015,98500,25.8,1498,98.6,7,1,0,0,0,1,1,0
17,2013,56000,17.68,1968,174.33,9,1,0,0,0,0,1,0
6.65,2015,56000,20.45,1461,83.8,7,1,0,0,0,1,1,0
5,2018,10000,27.28,1047,69,4,1,0,0,0,1,1,0
4.65,2018,23000,20.51,998,67,4,0,0,0,1,0,1,0
2.99,2009,50000,16,1198,90,13,0,0,0,1,1,1,0
6.5,2014,38000,22.7,1498,89.84,8,1,0,0,0,1,1,0
4.99,2011,62500,13.7,1798,157.75,11,0,0,0,1,0,1,0
5.95,2017,27000,17.19,1197,81.86,5,0,0,0,1,1,1,0
2.55,2010,77000,20.36,1197,78.9,12,0,0,0,1,1,1,0
5.75,2014,52034,15.8,1499,110,8,0,0,0,1,1,1,0
2.8,2016,25600,25.17,799,53.3,6,0,0,0,1,1,1,0
1.69,2012,50000,18.6,1199,79.4,10,0,0,0,1,1,1,0
4.25,2013,63000,17.3,1998,163.7,9,1,0,0,0,1,1,0
3.1,2011,76000,20.54,1598,103.6,11,1,0,0,0,1,1,0
12.35,2016,92000,16,2179,140,6,1,0,0,0,0,0,1
3.75,2011,78265,20.54,1598,103.6,11,1,0,0,0,1,1,0
5.4,2019,31000,30.48,1086,58,3,0,0,0,0,1,1,0
4,2011,80500,22.9,1248,74,11,1,0,0,0,1,1,0
2.85,2013,111000,21.1,814,55.2,9,0,0,0,1,1,1,0
9.9,2016,95904,14.28,1798,138.03,6,0,0,0,1,0,1,0
6.95,2016,45000,26.59,1248,74,6,1,0,0,0,0,1,0
2.65,2008,100000,17.8,1248,75,14,1,0,0,0,1,1,0
4.5,2015,34000,16.1,1197,85,7,0,0,0,1,1,1,0
4.99,2012,70000,22.9,1248,74,10,1,0,0,0,1,1,0
16.75,2013,44000,19.33,1999,177,9,1,0,0,0,0,1,0
1.75,2009,67833,19.7,796,46.3,13,0,0,0,1,1,1,0
7.75,2017,60000,25.5,1498,98.6,5,1,0,0,0,1,1,0
5.3,2015,90000,15.63,1499,110.4,7,0,0,0,1,0,1,0
8.4,2016,72000,24.52,1248,88.5,6,1,0,0,0,1,0,1
5.75,2014,66475,17.8,1497,117.3,8,0,0,0,1,1,1,0
4.81,2012,82000,26.59,1248,74,10,1,0,0,0,1,1,0
7.25,2016,50000,22.15,1498,108.6,6,1,0,0,0,0,1,0
11.25,2019,14000,22,1582,126.2,3,1,0,0,0,1,1,0
2.95,2014,63000,15.37,1196,72.42,8,0,0,0,1,1,0,1
6.59,2017,30726,21.1,998,100,5,0,0,0,1,1,1,0
5.6,2015,180000,26.59,1248,74,7,1,0,0,0,1,1,0
5.49,2010,59000,17.2,1968,138.03,12,1,0,0,0,0,1,0
5.4,2014,70462,21.21,1498,103.2,8,1,0,0,0,0,1,0
3.75,2018,10000,23.01,999,67,4,0,0,0,1,1,1,0
4.55,2016,48303,18.9,1197,82,6,0,0,0,1,1,1,0
20.9025,2016,46000,21.76,1995,188,6,1,0,0,0,0,1,0
6,2015,41000,20.73,1373,91.1,7,0,0,0,1,1,1,0
5.2,2013,90000,20.54,1598,103.6,9,1,0,0,0,1,1,0
4.55,2012,34000,19.1,1197,85.8,10,0,0,0,1,1,1,0
7.05,2018,17000,21.21,1197,81.8,4,0,0,0,1,1,1,0
2.3,2014,40000,22.74,796,47.3,8,0,0,0,1,1,1,0
5.1,2017,70000,25.4,1186,73.97,5,1,0,0,0,1,1,0
20.9025,2015,32000,13,2143,204,7,1,0,0,0,0,1,0
5.75,2017,51962,18.6,1197,81.83,5,0,0,0,1,1,1,0
4.85,2011,99000,21.43,1364,87.2,11,1,0,0,0,1,1,0
2.95,2011,84000,23.5,1498,90,11,1,0,0,0,1,1,0
4.85,2017,18400,21.63,998,67.04,5,0,0,0,1,0,1,0
3.35,2013,77000,26.6,998,58.16,9,0,0,0,0,1,1,0
13.81,2015,80000,14.8,2143,120.7,7,1,0,0,0,0,1,0
8.5,2015,95006,15.4,2523,75,7,1,0,0,0,1,0,1
3.5,2011,72525,13.4,1798,157.8,11,0,0,0,1,1,1,0
17.5,2019,12500,13.68,2393,147.8,3,1,0,0,0,1,0,1
3.1,2012,43500,20,1399,68,10,1,0,0,0,1,1,0
8.5,2018,28015,17,1497,121.31,4,0,0,0,1,1,1,0
6.5,2009,125000,12.8,2494,102,13,1,0,0,0,1,0,1
2.95,2013,70000,13.7,1399,98.82,9,0,0,0,1,1,0,1
4.49,2017,34000,20.89,1197,81.8,5,0,0,0,1,1,1,0
2.65,2011,78000,17,1497,118,11,0,0,0,1,1,1,0
3.54,2012,45710,16.47,1198,73.9,10,0,0,0,1,1,1,0
6.85,2018,50000,28.4,1248,74,4,1,0,0,0,1,1,0
2,2012,40000,21.1,814,55.2,10,0,0,0,1,1,1,0
6.75,2020,15000,15.4,2523,75,2,1,0,0,0,1,0,1
8.25,2016,55275,24.3,1248,88.5,6,1,0,0,0,1,1,0
10.75,2014,77000,12.99,2494,100.57,8,1,0,0,0,1,0,1
7.5,2020,40000,16.5,1493,70,2,1,0,0,0,1,0,1
5.19,2017,67000,18.9,1197,82,5,0,0,0,1,1,1,0
2.3,2011,63000,20.36,1197,78.9,11,0,0,0,1,1,1,0
1.95,2016,12000,23.9,624,37.48,6,0,0,0,1,1,0,0
2.35,2012,69000,20,1399,68,10,1,0,0,0,1,1,0
7.5,2018,23000,22,1197,81.8,4,0,0,0,1,1,1,0
4.95,2017,44827,20.89,1197,81.8,5,0,0,0,1,1,1,0
1.1,2006,64659,17.3,1061,64,16,0,0,0,1,1,1,0
1.75,2010,29000,19.7,796,46.3,12,0,0,0,1,1,1,0
20.9025,2010,204983,11,2982,170.3,12,1,0,0,0,0,0,1
1.75,2007,74500,16.6,1388,68,15,0,0,0,1,1,1,0
3,2016,49000,22.74,796,47.3,6,0,0,0,1,1,1,0
2.95,2017,35500,25.17,799,53.3,5,0,0,0,1,1,1,0
16,2015,74898,18.88,1995,184,7,1,0,0,0,0,1,0
2.5,2016,35000,25.17,799,53.3,6,0,0,0,1,1,1,0
4.45,2013,37000,19.1,1197,85.8,9,0,0,0,1,1,1,0
20.9,2017,36000,17.11,1968,174.33,5,1,0,0,0,0,1,0
4.4,2015,40103,18.9,1197,82,7,0,0,0,1,1,1,0
2.55,2015,47000,13.7,1399,98.82,7,0,0,0,1,1,0,1
8.5,2017,25000,18.19,1197,103.5,5,0,0,0,1,0,1,0
10.5,2014,175645,12.8,2494,102,8,1,0,0,0,1,0,1
2,2010,70000,14.6,1476.327401,5,12,0,0,0,1,1,1,0
8.75,2016,56000,15.4,2523,75,6,1,0,0,0,1,0,1
